,AR,ARMA,ELM,AR+ELM,ARMA+ELM,MLP,AR+MLP,ARMA+MLP,ESN,AR+ESN,ARMA+ESN,RBF,AR+RBF,ARMA+RBF,Ensemble - Mediana (ML),Ensemble - Mediana (RNAs),Ensemble - Mediana (RNAs sem RBF),Ensemble - Mediana (MU),Ensemble - Mediana (MU sem RBF),Ensemble - Mediana (todos),Ensemble - Média (ML),Ensemble - Média (RNAs),Ensemble - Média (RNAs sem RBF),Ensemble - Média (MU),Ensemble - Média (MU sem RBF),Ensemble - Média (todos)
13,0.38936016,0.38551713,0.285063303,0.34697592,0.33901642,0.340988081,0.390739738,0.395806832,0.297627579,0.318731219,0.32074979,0.935890977,0.335027334,0.329841712,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
14,0.38936016,0.38551713,0.288720616,0.34111034,0.342413759,0.319754317,0.391430245,0.395381071,0.310717882,0.3281896,0.325464602,0.969678728,0.330743553,0.331473206,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
15,0.38936016,0.38551713,0.288792173,0.346037768,0.340617604,0.324852518,0.392342954,0.394824571,0.290452541,0.313898674,0.328125905,0.945074254,0.326545056,0.330238839,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
16,0.38936016,0.38551713,0.288946887,0.348625143,0.338239155,0.32461456,0.392855745,0.394761304,0.301722326,0.332768841,0.323662815,0.960217283,0.328332283,0.328888655,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
17,0.38936016,0.38551713,0.287310568,0.349056913,0.341587387,0.328497981,0.390863704,0.393626499,0.287770594,0.327573878,0.326618732,1.045172159,0.335336677,0.325027195,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
18,0.38936016,0.38551713,0.286746191,0.348317171,0.337347431,0.327626742,0.392316474,0.392632096,0.300164786,0.333734917,0.331077461,0.871444573,0.328475619,0.329792861,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
19,0.38936016,0.38551713,0.286896343,0.339628872,0.33747566,0.339602848,0.391859024,0.39161523,0.292749444,0.329448647,0.336160227,0.891164435,0.330426446,0.325099732,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
20,0.38936016,0.38551713,0.286979185,0.352298621,0.338887109,0.349569057,0.391271582,0.393546749,0.292484869,0.350630093,0.350995722,0.871360104,0.329724671,0.322022631,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
21,0.38936016,0.38551713,0.287427474,0.353705249,0.34017244,0.321727128,0.394765952,0.394539194,0.291930951,0.325451831,0.319689625,0.932500422,0.330831612,0.324278052,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
22,0.38936016,0.38551713,0.287301646,0.344572603,0.337066964,0.329419572,0.393409662,0.392431744,0.295875554,0.318582359,0.357759572,0.929616487,0.330988275,0.329155805,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
23,0.38936016,0.38551713,0.286417763,0.345037455,0.337486981,0.324070186,0.393160039,0.395718337,0.288826027,0.315542689,0.334326,1.010065689,0.325841973,0.334577948,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
24,0.38936016,0.38551713,0.287004264,0.340680666,0.338086073,0.336073293,0.390228765,0.391743482,0.284410734,0.322488223,0.340075892,0.909732898,0.334050695,0.325097795,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
25,0.38936016,0.38551713,0.286081485,0.344992978,0.338525591,0.337146023,0.393863448,0.393220525,0.289074964,0.326524973,0.318934179,0.934395668,0.333059102,0.32325162,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
26,0.38936016,0.38551713,0.287310126,0.349058022,0.335515258,0.351096752,0.392274559,0.394548274,0.284270866,0.363849076,0.316343448,0.995932636,0.328852502,0.326106156,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
27,0.38936016,0.38551713,0.287824953,0.353259893,0.333753655,0.332036408,0.392371746,0.394004712,0.294551113,0.321611613,0.341409179,0.801195992,0.331447231,0.341954789,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
28,0.38936016,0.38551713,0.288482864,0.343487567,0.346240094,0.336731694,0.392984348,0.393346036,0.288712779,0.321111231,0.327120773,0.877480734,0.32748142,0.328598189,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
29,0.38936016,0.38551713,0.290255057,0.343702381,0.336334306,0.322757037,0.38885648,0.391214814,0.318278145,0.346703944,0.3231096,0.904995076,0.330911673,0.325267446,0.28407573513705914,0.29130971206953626,0.2821688371999336,0.28250960540048925,0.28219387722708367,0.28938466219911607,0.28407573513705914,0.32394492039687917,0.32394492039687917,0.300821095734527,0.28323724542352524,0.2930242821788163
