,AR,ARMA,ELM,AR+ELM,ARMA+ELM,MLP,AR+MLP,ARMA+MLP,ESN,AR+ESN,ARMA+ESN,RBF,AR+RBF,ARMA+RBF,Mediana (ML),Mediana (RNAs),Mediana (RNAs sem RBF),Mediana (MU),Mediana (MU sem RBF),Mediana (todos),Média (ML),Média (RNAs),Média (RNAs sem RBF),Média (MU),Média (MU sem RBF),Média (todos)
0,0.833697711,0.818594398,1.06592564,1.340056535,1.338596753,1.404060843,1.445246409,1.368332504,1.962749419,1.774697576,1.248266018,16.12021912,2.043958451,2.413607239,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
1,0.833697711,0.818594398,1.006762529,1.27295158,1.547538236,1.409501347,1.286709286,1.218361069,1.057460448,2.049615708,2.021476869,2.194501884,2.075202731,2.306746853,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
2,0.833697711,0.818594398,1.032141633,1.299599093,1.392402829,1.398427427,1.217085715,1.657244157,1.319318948,1.620405728,2.375301274,2.187389756,2.067835787,2.38342461,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
3,0.833697711,0.818594398,0.990887034,1.433570753,1.588714995,1.322015266,1.471799965,1.990420287,1.056452526,1.560265515,1.678125268,5.510833946,2.054641865,2.318326291,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
4,0.833697711,0.818594398,1.113092913,1.331073816,1.366408204,1.349713381,1.623665767,1.563010748,4.745268497,1.59827108,1.729086989,5.153355972,2.203564306,2.238356699,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
5,0.833697711,0.818594398,1.048186503,1.36890625,1.337475968,1.136601455,1.490842374,1.450080554,1.231409153,1.988137959,1.179379448,30.0749743,2.100675855,2.356666755,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
6,0.833697711,0.818594398,1.028974226,1.501959111,1.522114189,1.290060545,1.440458183,1.746027013,1.189700085,1.857296647,1.934622901,4.857836914,2.05471442,2.317129022,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
7,0.833697711,0.818594398,1.09670592,1.480192702,1.408884531,1.187163346,1.398152419,1.464855184,1.961395959,1.687087297,2.094936058,2.016118371,2.114130973,2.304008989,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
8,0.833697711,0.818594398,1.190030178,1.372405791,1.57819825,1.292910502,1.360028487,1.793683984,1.103564355,2.090794749,1.696549596,2.330775102,1.968479776,2.584494337,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
9,0.833697711,0.818594398,1.023089043,1.406794909,1.542781373,1.239822141,1.325451308,1.659355312,1.101526217,1.793333792,1.693611582,2.51874413,2.08125437,2.524956503,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
10,0.833697711,0.818594398,1.006113456,1.49295846,1.671846384,1.369345639,1.470496992,1.372749644,6.051745686,2.471014602,2.291589025,1.970729509,2.112043247,2.305873433,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
11,0.833697711,0.818594398,1.028380782,1.477092488,1.389157127,1.409438929,1.540341863,1.781737589,4.673793623,1.694077475,1.590930943,17.94163593,2.078378383,2.547751879,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
12,0.833697711,0.818594398,1.091622093,1.432884129,1.349091109,1.282059931,1.234574054,1.620353906,2.545501552,2.140457895,1.762238362,30.51896867,2.084701767,2.467358661,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
13,0.833697711,0.818594398,1.066033451,1.425045639,1.815409691,1.359152651,1.180555119,1.421966208,1.014745349,3.61398305,2.153826462,7.062929119,1.978518933,2.207601184,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
14,0.833697711,0.818594398,1.085855759,1.379655889,1.516306664,1.376756119,1.352524038,1.914638341,1.131406601,1.583172723,1.77004297,2.487751025,2.182427474,2.182784146,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
15,0.833697711,0.818594398,1.052262592,1.410277784,1.280283563,1.241789219,1.428471634,1.511673701,1.05670285,1.549357958,1.457819689,17.16373467,2.10554209,2.672097424,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
16,0.833697711,0.818594398,1.020830379,1.47936648,1.393526528,1.288308857,1.174181584,1.524425993,3.314166094,1.858490025,1.626001728,5.564868027,2.197787784,2.452512615,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
17,0.833697711,0.818594398,1.07439799,1.379985919,1.518344637,1.154943267,1.198398488,1.458879723,1.073192619,1.784770757,1.492602147,5.700287773,2.097732403,2.535598979,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
18,0.833697711,0.818594398,1.019188122,1.518837427,1.453432503,1.288860565,1.558748832,1.768364148,1.04688383,2.623798498,1.227730465,5.379928607,2.236292902,2.340198226,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
19,0.833697711,0.818594398,1.143288699,1.327061787,1.333771234,1.341948298,1.213255501,1.369484155,1.179583836,1.241488077,1.706045054,15.78636665,2.137333534,2.368837817,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
20,0.833697711,0.818594398,1.084141495,1.37621794,1.330431925,1.538248069,1.109378548,1.431557059,1.103247067,1.391927072,1.424915607,6.409344298,2.090862615,2.336799862,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
21,0.833697711,0.818594398,1.075202168,1.378493776,1.394713378,1.272625103,1.235392243,1.856950339,1.171556395,1.568328116,1.317903747,19.3804956,2.273170999,2.328879043,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
22,0.833697711,0.818594398,1.002358553,1.360478188,1.258072704,1.253402825,1.722885024,1.886585164,1.102992228,2.201573216,1.668301441,2.954347503,2.005033047,2.315117921,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
23,0.833697711,0.818594398,1.046067593,1.475796485,1.602691987,1.221405327,1.686814301,1.471935961,2.102532099,2.11605995,3.087701891,17.43594424,1.932634069,2.381730499,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
24,0.833697711,0.818594398,1.103211866,1.497743575,1.346445835,1.269824195,1.538831746,2.130285379,1.204754985,2.145548282,1.697917894,3.019705597,2.068768596,2.389581661,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
25,0.833697711,0.818594398,1.136449749,1.421687718,1.566140316,1.28037988,1.342531299,1.785960525,1.315382087,1.877120987,1.444515002,16.51371092,2.15689524,2.436893278,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
26,0.833697711,0.818594398,1.067226852,1.325987665,1.517543478,1.553388501,1.622241652,1.435732027,1.149495299,2.152595643,1.787010146,1.41985031,2.333190881,2.454059986,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
27,0.833697711,0.818594398,1.018180724,1.439863327,1.383720337,1.156275686,1.161620772,1.892518336,1.11210291,1.423354022,1.498118517,3.108466868,2.090582627,2.446342263,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
28,0.833697711,0.818594398,0.99323527,1.477858844,1.672081473,1.353557951,1.598749404,1.478700324,1.240044559,2.695865417,2.070733538,3.831700251,2.285855928,2.367088483,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
29,0.833697711,0.818594398,1.075915173,1.453540382,1.293481852,1.4261765,1.419088604,1.293853271,2.726927986,1.161116094,1.663442399,10.137007,2.082843324,2.200419215,0.9315727192966585,0.9461346376788022,0.9610156075845236,0.9212302303632046,0.9269628800365906,1.0276028652456906,0.9315727192966585,0.937356450498018,0.9491332496681096,0.9199023579154498,0.9321106417994315,1.0510745986289145
